Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods,Match ID/Avg lvl
,,,,,,,,,,,,,,,,,,,,,,,,,
3rd (52),3:13,8,-3,8,5,19,0,6,9,3,1,2,4,12,5,no,10,4,0,0,2,4,3,1,
4th (50),2:59,12,-1,1,7,10,0,3,18,3,1,0,18,1,6,no,13,2,0,3,3,3,2,1,
5th (48),2:59,10,-2,9,7,12,0,0,12,2,1,1,5,22,8,no,11,2,0,2,2,3,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (60),2:51,17,0,6,7,16,0,8,6,2,0,1,12,12,8,no,11,3,0,1,3,4,2,3,#61441777
2nd (59),3:40,0,-5,1,3,5,55,0,0,3,3,6,12,4,2,no,14,1,10,0,1,0,2,1,355
3rd (58),3:20,6,-2,11,10,8,0,5,20,3,0,1,8,18,5,no,12,1,0,3,3,3,5,0,
4th (44),3:35,10,0,10,3,15,0,6,0,2,3,0,6,12,7,no,9,3,0,0,4,4,3,1,
5th (37),3:34,0,-4,1,5,21,0,1,13,2,1,1,12,4,7,no,10,5,0,2,3,3,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),4:37,13,-1,9,7,22,0,4,8,2,1,1,18,11,4,no,11,4,0,1,2,4,3,1,#51552820
2nd (57),3:05,0,-5,2,2,3,55,0,0,1,2,5,8,9,0,no,14,1,9,1,0,1,3,1,355
3rd (56),3:02,8,-3,4,10,15,0,3,19,3,1,1,5,6,5,yes,3,3,0,2,2,3,3,1,
4th (52),5:20,9,-1,2,7,10,13,3,9,3,0,4,12,4,6,no,13,2,4,1,3,2,3,0,
5th (51),4:26,10,-2,7,15,15,0,6,0,3,0,1,7,20,9,yes,1,3,0,0,4,3,2,3,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (66),4:59,18,0,6,7,0,0,0,35,2,1,0,8,18,9,no,11,0,0,4,4,0,7,0,#48281430
2nd (62),3:05,9,-2,9,20,22,0,4,0,4,1,1,6,14,4,no,8,4,0,0,2,4,3,0,355
3rd (49),3:51,3,-2,0,7,10,31,0,0,3,0,5,6,5,3,no,13,2,7,0,2,3,1,0,
4th (46),2:56,5,-5,1,10,35,0,0,0,3,1,3,22,11,6,no,12,8,0,0,2,0,2,2,
5th (43),4:43,5,-3,1,3,6,18,6,7,3,0,4,12,6,6,no,9,1,4,1,3,2,3,3,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (55),2:39,16,-2,4,7,13,10,0,7,2,0,2,9,13,9,no,11,2,3,1,3,2,4,1,#60227365
2nd (51),2:20,3,-3,5,20,10,0,8,8,4,0,3,5,3,2,no,8,3,0,1,1,5,4,0,354
3rd (50),2:00,5,-3,8,7,24,0,3,6,3,1,0,4,7,4,no,13,4,0,1,3,3,3,0,
4th (45),3:31,11,-3,2,5,23,0,3,4,3,0,2,4,7,7,no,10,6,0,0,3,1,3,2,
5th (40),2:25,2,-2,4,3,4,21,8,0,1,2,3,11,3,2,no,9,1,6,0,2,4,0,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),3:45,9,-3,6,10,25,1,0,17,3,0,2,13,19,3,no,12,5,1,2,2,2,2,1,#61220182
2nd (59),4:08,0,-5,2,3,8,48,3,0,3,2,5,24,6,0,no,9,2,7,1,0,2,0,3,354
3rd (54),4:49,8,-3,9,10,20,0,3,7,3,3,0,4,20,5,yes,3,4,0,1,2,2,3,0,
4th (50),3:15,14,-2,0,7,24,0,0,7,3,2,2,18,7,9,no,13,5,0,1,4,1,2,0,
5th (49),2:53,13,-1,13,3,0,0,14,7,1,1,0,14,21,7,no,11,0,0,1,3,6,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (63),3:39,3,-5,5,3,0,48,3,6,3,1,4,15,16,2,no,14,0,9,1,1,3,2,1,#48254460
2nd (61),5:20,6,-4,6,20,15,0,8,10,4,0,0,12,15,4,no,8,3,0,1,2,4,4,0,354
3rd (58),3:15,12,-2,2,10,3,26,0,7,3,1,2,22,13,7,no,12,1,6,1,3,0,1,2,
4th (49),5:10,11,-2,4,5,9,0,3,19,3,0,2,7,8,12,no,10,2,0,1,5,4,3,0,
5th (47),3:18,12,-1,6,7,8,0,6,9,2,1,0,14,18,11,no,11,1,0,1,4,1,6,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (70),3:43,9,-2,5,3,21,10,7,17,3,0,1,13,10,3,no,9,4,2,2,2,5,1,2,#53514385
2nd (62),2:31,0,-6,2,7,11,48,0,0,3,0,4,14,12,0,no,13,2,8,1,0,1,2,1,353
3rd (56),2:41,8,-3,0,20,12,0,4,15,4,0,1,14,11,5,no,8,3,0,2,3,2,4,0,
4th (49),3:52,18,0,6,7,12,0,0,6,2,1,2,4,13,12,no,11,2,0,1,5,2,4,1,
5th (47),3:24,9,-3,2,3,2,31,3,0,2,2,4,13,12,6,no,14,1,7,0,3,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),3:57,0,-5,0,5,4,48,2,7,2,0,5,11,1,0,no,12,1,9,1,0,2,2,1,#46827607
2nd (55),2:54,8,-3,8,10,20,0,3,9,3,1,0,0,13,5,yes,3,4,0,1,2,2,4,1,353
3rd (55),5:40,18,0,6,7,16,0,0,8,3,1,0,6,6,10,no,13,3,0,1,5,3,2,0,
4th (52),3:22,3,-3,6,20,8,0,10,8,4,0,0,10,14,6,no,8,1,0,1,3,2,4,3,
5th (50),3:59,9,-1,2,7,7,16,2,8,2,0,5,11,4,6,no,11,1,5,1,2,5,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (71),3:00,0,-4,3,0,10,62,0,0,0,0,9,6,8,0,no,11,2,11,0,0,2,2,1,#62514269
2nd (62),2:38,13,-1,0,5,11,0,6,28,3,0,0,9,2,4,no,10,3,0,3,3,2,1,3,353
3rd (57),2:22,12,-1,5,10,16,1,3,11,3,2,2,20,8,5,no,12,4,1,1,3,1,2,1,
4th (51),2:18,5,-3,3,7,35,0,0,4,3,0,1,2,5,3,no,13,6,0,1,1,2,4,1,
5th (41),2:40,10,-3,8,20,0,0,0,6,4,0,1,6,20,9,no,8,0,0,1,4,3,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (63),2:41,17,0,5,15,9,0,8,9,3,0,2,7,10,8,yes,1,2,0,1,4,5,3,0,#61602960
2nd (58),5:09,0,-6,0,10,30,0,0,24,3,0,2,22,8,0,no,12,7,0,3,0,1,2,2,353
3rd (50),4:12,17,0,4,3,10,4,3,9,3,1,1,20,13,9,no,9,2,1,2,4,3,2,2,
4th (50),2:55,3,-3,2,7,5,36,0,0,3,0,4,4,9,3,no,13,1,8,0,2,0,3,1,
5th (45),3:12,5,-3,12,10,18,0,3,0,3,1,1,5,18,7,yes,3,3,0,0,3,5,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (58),3:27,18,0,3,3,23,0,3,8,1,0,0,14,7,7,yes,2,4,0,1,4,3,4,1,#61066941
2nd (54),4:57,0,-6,4,15,20,0,2,19,3,0,3,5,14,0,yes,1,5,0,3,0,4,2,1,353
3rd (44),3:34,13,-2,0,3,9,21,0,0,2,0,4,14,0,8,yes,5,2,6,0,3,1,2,2,
4th (43),3:58,13,-1,7,7,17,0,0,0,2,3,2,6,10,7,no,11,4,0,0,3,1,3,2,
5th (38),3:25,0,-5,5,10,12,13,3,0,3,0,7,2,10,3,yes,7,3,5,0,1,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (60),3:19,11,-2,7,5,19,0,0,20,3,0,0,7,21,7,no,10,4,0,2,3,3,2,1,#50162198
2nd (51),3:47,11,-1,1,3,29,0,4,4,2,2,3,21,6,8,no,9,6,0,1,4,4,2,0,352
3rd (49),2:30,14,-1,8,7,15,0,6,0,3,0,1,2,12,9,no,13,3,0,0,4,3,5,0,
4th (46),3:36,3,-3,2,10,10,0,0,24,3,1,0,18,12,6,no,12,2,0,3,3,1,4,1,
5th (37),4:25,3,-5,1,3,4,31,0,0,3,2,3,9,6,5,no,14,1,6,1,2,1,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (59),5:05,15,0,5,10,0,18,0,11,3,2,3,10,7,5,no,12,0,5,1,3,0,4,0,#62513217
2nd (57),5:31,0,-6,13,3,6,31,10,0,3,1,4,8,14,0,no,9,1,5,1,0,7,2,1,352
3rd (56),3:00,0,-5,3,5,24,0,0,29,3,0,0,4,8,2,no,10,4,0,3,1,2,2,3,
4th (51),3:15,17,-1,4,7,24,0,0,0,2,1,0,12,15,10,no,11,5,0,0,4,0,5,1,
5th (46),3:20,10,-2,5,7,11,2,5,8,3,1,1,14,4,4,no,13,3,2,1,3,3,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (76),2:31,18,0,4,3,18,13,6,14,3,0,2,2,8,6,no,9,3,3,1,3,1,4,3,#55264888
2nd (62),3:10,18,0,3,5,12,0,3,21,3,1,1,10,10,9,no,10,2,0,2,5,2,2,1,352
3rd (55),4:05,9,-3,8,7,14,0,8,12,2,0,1,8,14,6,no,11,3,0,2,2,3,5,1,
4th (52),2:24,0,-6,5,0,6,31,0,16,0,1,5,12,5,3,no,8,1,7,2,1,3,1,2,
5th (50),2:53,0,-6,3,10,12,31,0,0,3,0,5,9,4,0,no,12,3,7,0,0,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (60),3:18,17,0,5,8,15,0,5,10,2,0,1,6,12,8,no,8,3,0,1,4,3,3,2,#48239069
2nd (55),3:41,7,0,3,7,17,0,4,17,2,0,1,20,13,6,no,11,3,0,2,2,4,4,1,352
3rd (51),4:00,9,-1,4,7,14,18,0,0,3,0,2,8,13,6,no,13,3,4,1,3,2,2,0,
4th (49),3:57,0,-6,4,10,4,31,0,6,3,0,3,11,10,0,no,12,1,7,1,0,1,4,1,
5th (45),4:52,0,-4,5,10,24,0,3,7,3,1,2,13,10,3,yes,3,6,0,1,2,3,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (63),3:05,0,-6,0,3,7,55,4,0,2,1,7,12,2,0,no,14,2,10,0,0,2,2,1,#55286638
2nd (56),2:54,18,0,3,7,13,0,3,12,2,0,2,7,7,9,no,11,3,0,2,4,4,3,0,351
3rd (52),2:27,3,-5,11,0,20,0,8,15,2,0,1,4,10,4,no,13,4,0,2,2,6,2,0,
4th (52),2:47,9,-3,6,5,21,0,6,8,2,1,0,3,11,6,no,10,3,0,1,3,1,4,3,
5th (48),2:47,15,-1,4,10,13,0,0,7,3,1,3,8,4,9,no,12,4,0,1,4,0,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (64),6:23,8,-4,6,10,25,0,0,19,3,0,0,17,23,2,no,12,5,0,3,1,2,2,2,#48623632
2nd (64),6:35,5,-2,3,3,5,50,0,0,2,0,7,4,4,4,no,14,1,10,0,2,2,2,1,351
3rd (61),9:35,17,-1,6,7,17,0,0,15,2,1,0,20,21,9,no,11,3,0,2,3,1,4,2,
4th (55),4:09,1,-3,3,5,24,0,3,22,3,0,1,5,6,1,no,10,5,0,2,1,3,3,1,
5th (42),4:03,5,-2,4,20,3,0,12,0,4,2,1,12,4,4,no,8,1,0,0,3,5,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (62),2:58,18,0,10,10,7,0,12,5,3,1,0,12,22,6,yes,4,1,0,1,2,3,5,2,#60463758
2nd (47),4:03,0,-6,3,10,21,0,0,19,3,0,2,16,12,2,yes,7,5,0,3,1,4,2,1,351
3rd (46),3:57,12,-1,3,3,15,10,4,0,2,2,1,14,3,5,yes,2,3,2,0,3,3,2,1,
4th (45),4:20,14,-1,3,5,10,9,0,5,3,1,2,1,8,9,no,10,2,2,1,4,1,3,1,
5th (43),3:40,0,-6,1,10,14,16,0,8,3,1,1,8,6,2,yes,6,3,5,1,1,1,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),2:24,5,-5,7,13,11,0,11,19,3,0,0,6,17,3,no,8,2,0,2,1,2,5,3,#55529749
2nd (54),4:11,12,-1,3,5,9,0,5,21,3,1,0,19,4,6,no,10,2,0,2,3,4,2,1,351
3rd (53),3:27,4,-3,6,3,19,13,5,6,3,0,2,7,12,1,no,9,4,3,1,1,5,1,2,
4th (53),4:03,16,0,2,7,23,2,3,0,3,0,1,10,4,8,no,13,4,2,0,4,3,2,0,
5th (47),2:55,5,-3,5,5,2,33,0,0,2,0,6,8,13,7,no,12,1,8,0,3,0,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),2:55,0,-6,11,20,13,0,13,6,4,0,2,8,16,2,no,8,2,0,1,1,6,3,1,#48238832
2nd (56),2:32,10,-2,3,7,12,0,4,22,2,0,1,16,4,6,no,11,3,0,3,2,3,4,1,351
3rd (54),3:25,16,-2,4,7,16,10,3,0,3,1,3,12,9,10,no,13,3,3,0,4,2,2,0,
4th (53),4:26,9,-1,2,3,2,31,0,7,3,1,4,12,9,6,no,9,1,6,1,3,1,2,2,
5th (46),3:21,6,-2,3,0,22,0,0,17,1,0,1,6,16,9,no,10,4,0,2,4,1,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (70),4:05,17,0,1,20,15,0,0,17,4,1,0,12,12,6,no,8,3,0,2,4,1,3,0,#47606530
2nd (64),3:36,18,0,6,10,16,0,5,9,3,0,0,12,7,6,no,12,4,0,1,3,2,5,0,351
3rd (62),2:43,0,-6,3,0,6,55,4,0,1,0,8,2,4,0,no,13,1,10,0,0,4,1,1,
4th (55),3:13,9,-2,5,7,14,0,8,14,2,0,1,8,5,5,no,11,3,0,2,2,3,6,0,
5th (44),3:57,0,-6,12,3,14,4,9,8,3,1,0,12,18,3,no,9,3,1,1,1,5,3,3,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (69),3:25,17,0,3,5,28,0,0,16,2,0,0,9,16,8,no,10,5,0,2,4,1,2,2,#62606885
2nd (62),4:19,8,-3,7,13,18,0,3,16,3,0,2,10,16,6,no,8,4,0,2,3,3,3,0,350
3rd (59),4:31,18,0,4,3,5,13,7,9,3,1,2,14,10,7,no,9,1,3,1,4,5,1,1,
4th (44),5:32,0,-4,6,3,0,36,3,0,3,1,3,14,12,4,no,14,0,8,0,2,2,3,2,
5th (39),5:51,0,-6,2,10,20,13,0,0,3,0,4,16,9,6,no,12,4,3,1,2,0,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),3:47,12,-1,8,7,23,0,3,9,3,0,0,2,13,5,no,13,4,0,2,3,2,3,1,#60495405
2nd (57),3:14,11,-2,6,7,13,0,8,14,2,0,4,15,8,7,no,11,3,0,2,2,6,2,1,350
3rd (53),3:11,0,-5,3,2,9,36,0,8,1,1,5,8,10,0,no,12,2,8,1,0,0,4,1,
4th (44),3:14,13,-2,1,3,11,16,2,0,3,2,4,9,4,9,no,9,3,2,1,4,3,2,0,
5th (37),4:29,7,-3,1,8,8,16,0,0,2,1,4,6,5,8,no,8,2,5,0,4,1,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (67),3:15,18,0,6,7,17,0,7,12,2,0,2,11,9,6,no,11,4,0,1,3,4,3,1,#60015004
2nd (63),3:40,9,-2,3,13,20,0,0,20,3,1,0,12,6,1,no,8,4,0,2,1,1,4,2,350
3rd (52),3:19,0,-6,4,3,15,36,0,0,3,1,5,14,16,0,no,9,3,7,0,0,2,1,2,
4th (43),3:52,17,0,3,3,0,9,6,5,2,2,4,4,1,10,no,14,0,3,1,5,2,2,3,
5th (42),2:40,0,-6,5,5,15,0,4,19,3,0,3,2,11,2,no,10,3,0,2,1,4,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (68),2:00,0,-6,5,5,0,64,0,0,2,0,6,6,6,0,no,12,0,10,1,0,1,3,1,#63364120
2nd (61),3:17,18,0,8,7,6,0,9,13,2,0,2,3,6,6,no,11,1,0,2,3,6,3,1,350
3rd (61),2:42,16,0,4,10,14,1,3,13,3,0,1,6,12,8,yes,3,3,1,2,4,1,3,1,
4th (60),4:05,9,-2,4,3,29,0,6,11,2,1,0,14,2,3,no,9,6,0,1,2,4,2,2,
5th (34),3:14,0,-5,4,7,20,5,3,0,3,2,1,4,7,1,no,13,4,3,0,1,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (75),2:58,11,-2,0,3,0,55,0,8,2,1,8,10,6,8,no,14,0,10,1,4,0,1,1,#55258202
2nd (62),3:23,12,-1,5,10,6,0,9,21,3,0,2,11,4,5,yes,3,1,0,3,3,6,2,0,350
3rd (55),2:41,15,-1,3,7,26,0,5,0,2,0,1,10,7,10,no,11,5,0,0,4,1,5,1,
4th (53),3:02,0,-6,7,3,10,26,6,7,3,1,1,7,10,0,no,9,2,4,2,0,3,2,3,
5th (52),3:09,5,-3,9,7,21,0,3,10,3,1,0,6,17,7,no,13,4,0,1,3,3,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),4:58,17,-1,5,7,11,0,0,18,3,2,0,6,12,8,no,13,2,0,2,4,2,2,1,#47878667
2nd (56),4:04,9,0,6,5,22,0,3,11,3,1,2,14,10,6,no,10,5,0,1,3,4,1,0,350
3rd (56),4:34,8,-1,3,20,9,0,7,10,4,0,0,22,12,6,no,8,2,0,1,3,3,3,2,
4th (53),3:30,2,-4,8,3,22,0,8,14,3,0,2,8,20,2,no,14,5,0,2,2,4,4,1,
5th (52),2:46,0,-6,4,0,6,48,0,0,0,3,6,10,6,2,no,11,1,8,1,1,1,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),2:29,13,-1,4,5,27,0,3,14,3,0,0,9,10,4,no,10,5,0,1,3,3,2,1,#61205169
2nd (57),2:20,8,-1,4,7,22,4,2,11,2,0,4,8,10,7,no,11,4,2,1,2,5,2,0,349
3rd (54),2:32,1,-5,0,3,5,48,2,0,3,0,4,12,0,3,no,9,1,7,1,2,3,2,1,
4th (51),5:02,13,-1,5,2,7,0,6,19,1,0,0,2,9,10,no,12,2,0,2,4,1,6,2,
5th (44),2:17,5,-4,4,3,10,10,0,16,2,0,1,12,14,6,no,14,2,3,2,2,2,5,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (63),3:01,18,0,6,7,19,0,3,10,3,2,1,8,10,8,no,13,4,0,1,4,1,3,0,#53653993
2nd (61),2:55,5,-5,4,2,0,55,0,0,1,2,7,5,4,3,no,12,0,10,0,1,3,1,0,349
3rd (54),3:56,15,0,10,10,0,0,5,14,3,0,1,8,12,10,yes,3,0,0,2,5,6,2,0,
4th (49),4:13,4,-4,1,3,13,18,5,9,2,1,1,8,3,1,no,14,3,5,1,1,1,5,1,
5th (46),4:28,0,-5,3,7,30,0,2,9,2,0,1,16,16,7,no,11,6,0,1,2,2,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (58),2:37,16,-1,5,5,3,26,4,0,2,0,3,8,13,7,no,12,1,5,1,3,1,4,1,#63438235
2nd (52),3:40,10,-2,2,5,14,0,4,19,3,1,2,12,4,4,no,10,3,0,2,2,4,1,2,349
3rd (51),4:53,18,0,9,7,15,0,2,0,2,2,2,4,12,9,no,11,3,0,0,4,3,4,0,
4th (49),4:34,0,-5,9,7,17,10,3,8,3,0,0,6,8,2,no,13,3,3,1,1,5,2,0,
5th (49),3:08,0,-6,1,3,18,26,0,7,3,3,3,12,5,0,no,14,4,6,1,0,0,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (56),2:39,0,-5,9,10,16,26,0,0,3,0,5,0,15,0,no,12,3,5,1,0,1,3,2,#58756303
2nd (53),2:52,18,0,6,7,13,0,4,5,2,2,0,12,4,7,no,11,2,0,1,3,3,4,1,348
3rd (46),2:38,8,-1,10,5,7,0,12,5,3,0,0,12,12,8,no,10,1,0,0,3,5,4,2,
4th (45),2:44,1,-5,4,7,21,0,3,14,3,2,1,16,11,4,no,13,6,0,2,2,1,2,0,
5th (44),3:56,8,0,0,13,15,0,0,8,3,1,2,7,5,8,no,8,3,0,1,3,4,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (55),2:46,11,-1,10,7,10,0,6,12,2,1,0,7,8,5,no,11,2,0,2,2,4,4,1,#61539453
2nd (53),4:06,1,-2,3,10,36,0,0,5,3,0,1,14,9,4,no,12,7,0,1,2,2,2,1,348
3rd (45),3:16,11,-3,1,2,3,16,2,13,1,2,2,18,8,7,no,14,1,5,2,3,3,2,0,
4th (44),3:32,0,-2,6,20,8,1,11,0,4,0,0,10,11,4,no,8,2,1,0,2,3,5,1,
5th (39),2:39,11,-2,7,7,9,1,0,6,3,1,2,4,17,12,no,13,2,1,1,5,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (63),4:04,14,-1,4,10,6,5,0,25,3,0,2,10,12,5,no,12,1,3,3,3,2,3,0,#61075925
2nd (58),5:39,16,0,1,5,10,1,0,25,3,0,1,12,9,7,no,10,2,1,3,3,1,2,3,348
3rd (56),3:22,7,-2,7,20,14,0,10,0,4,0,1,14,5,4,no,8,2,0,0,3,6,2,1,
4th (52),3:02,0,-5,3,3,15,36,0,0,2,1,2,11,9,0,no,14,3,8,0,0,2,3,1,
5th (49),3:09,5,-4,6,7,24,0,3,8,3,1,1,4,16,6,no,13,6,0,1,2,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),2:52,17,0,3,15,5,0,6,11,3,1,1,14,5,8,yes,1,1,0,1,4,4,3,1,#55263448
2nd (54),3:30,9,-3,2,3,3,26,6,8,3,2,3,10,4,3,no,9,1,5,1,2,1,1,3,348
3rd (48),4:17,18,0,6,10,8,0,6,0,3,0,0,10,2,9,yes,4,2,0,0,4,6,3,0,
4th (47),3:01,0,-6,5,10,15,0,0,23,3,1,2,5,16,2,yes,6,4,0,3,1,2,4,0,
5th (45),3:34,0,-5,8,10,31,1,0,0,3,0,1,0,12,4,no,12,6,1,0,2,1,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),3:18,17,-1,3,5,16,0,8,17,3,0,2,13,0,8,no,10,4,0,1,4,5,1,0,#50842429
2nd (61),2:46,0,-5,5,3,11,26,6,15,3,0,3,2,10,3,no,9,2,5,2,1,1,3,3,348
3rd (56),2:44,8,-3,7,20,5,0,9,10,4,0,2,2,12,5,no,8,1,0,1,2,5,5,0,
4th (56),2:54,14,-2,6,7,23,0,0,8,2,0,0,16,12,9,no,11,5,0,1,3,2,3,2,
5th (44),4:10,5,-3,2,3,21,9,0,7,2,1,3,12,11,7,no,14,4,3,1,4,1,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),3:03,16,-1,0,0,17,16,0,9,0,0,1,8,9,10,no,12,4,3,2,4,1,4,0,#48417641
2nd (50),3:23,14,0,9,15,6,0,6,0,3,0,0,0,21,10,yes,1,1,0,0,5,1,6,2,348
3rd (48),4:18,0,-5,3,7,3,25,5,10,3,1,3,7,4,0,no,13,1,6,1,0,4,1,1,
4th (44),4:26,4,-2,0,3,20,9,4,6,3,1,1,18,2,4,no,9,3,2,1,3,4,1,2,
5th (35),3:23,6,-4,0,5,19,0,0,9,3,0,0,9,6,9,no,10,4,0,1,4,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (68),3:41,3,-3,2,10,0,48,0,8,3,0,5,22,9,2,no,12,0,8,2,1,2,2,0,#62490204
2nd (56),2:45,17,0,12,7,11,0,9,0,2,0,1,5,17,10,no,11,2,0,0,4,5,3,2,347
3rd (52),3:55,6,-3,3,7,39,0,0,0,3,0,1,8,11,4,no,13,8,0,0,2,1,3,1,
4th (45),3:17,5,-3,7,20,0,0,8,8,4,1,0,16,17,8,no,8,0,0,1,3,3,4,2,
5th (43),4:04,4,-2,2,5,19,0,0,15,3,1,1,9,6,4,no,10,4,0,3,3,2,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (59),3:02,13,-1,2,7,18,0,0,20,3,0,0,10,7,6,no,13,4,0,3,4,2,2,0,#59079037
2nd (56),5:08,0,-6,9,3,23,10,9,8,3,0,1,6,18,0,no,9,4,2,1,0,3,4,3,347
3rd (54),3:11,14,-2,3,5,12,0,0,22,3,0,1,4,13,9,no,10,3,0,2,4,2,3,1,
4th (52),2:42,8,-4,2,10,0,36,0,0,3,0,6,17,3,8,no,12,0,8,0,3,3,1,0,
5th (48),5:17,10,-2,5,10,22,0,3,0,3,1,1,10,6,3,yes,4,5,0,0,1,3,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),3:16,4,-3,4,3,4,50,3,0,3,0,5,12,12,1,no,14,1,10,0,1,3,2,1,#58408348
2nd (57),3:34,16,0,5,10,20,0,0,6,3,0,0,15,17,10,no,12,4,0,1,5,2,2,1,347
2nd (57),3:02,9,-2,5,5,20,0,3,17,3,1,1,16,13,9,no,10,4,0,1,4,4,1,0,
4th (51),4:22,8,-2,6,7,14,0,0,18,2,1,0,18,16,8,no,11,2,0,2,3,2,5,1,
5th (51),3:05,5,-5,3,10,6,10,6,16,3,0,0,12,15,3,yes,6,2,2,3,1,1,3,3,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (72),3:49,18,0,9,7,9,0,8,21,2,1,1,10,6,8,no,11,2,0,2,3,5,3,0,#61724910
2nd (59),2:51,17,0,5,7,22,0,2,6,3,2,0,4,9,5,no,13,4,0,1,3,2,2,1,347
3rd (52),3:26,4,-3,4,10,15,9,0,13,3,0,5,9,4,1,no,12,3,3,2,1,4,2,0,
4th (51),3:03,0,-6,8,5,22,0,9,13,3,1,1,7,12,0,no,10,4,0,1,0,2,4,3,
5th (50),4:49,5,-5,3,3,5,36,3,0,3,0,6,7,6,3,no,14,2,8,0,1,3,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (73),5:59,18,0,6,10,7,0,0,32,3,0,0,6,23,7,yes,3,1,0,4,4,1,3,2,#56582127
2nd (59),3:21,17,0,5,7,14,0,7,9,2,0,0,12,10,8,no,11,3,0,1,3,2,7,0,347
3rd (57),3:03,4,-2,3,5,11,36,0,0,2,1,6,14,10,3,no,12,3,7,1,2,1,1,0,
4th (54),3:55,0,-5,0,3,18,36,2,0,3,1,6,18,8,3,no,14,4,8,0,1,2,2,0,
5th (42),4:50,0,-6,10,3,16,10,9,0,3,2,3,13,12,2,no,9,3,2,0,1,6,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (64),3:37,18,0,9,7,18,0,4,8,2,1,3,6,16,7,no,11,4,0,1,3,3,4,0,#48415705
2nd (54),3:52,0,-4,10,10,2,18,8,10,3,0,6,8,10,2,no,12,1,4,2,1,5,2,0,347
3rd (52),3:34,9,-3,4,5,10,9,6,12,2,0,3,4,11,3,no,10,2,3,2,2,2,2,3,
4th (50),3:22,13,-1,1,3,17,17,0,0,1,0,5,10,7,8,no,9,3,5,0,3,2,2,2,
5th (41),3:04,1,-5,1,13,16,0,3,12,3,1,1,20,4,4,no,8,4,0,2,2,2,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,
1st (69),3:40,17,0,0,3,0,31,0,18,2,2,4,14,1,6,no,14,0,7,2,3,1,3,0,#50743844
2nd (57),2:49,0,-6,3,3,16,26,0,15,3,0,2,2,12,0,no,9,3,5,2,0,1,3,3,346
3rd (55),3:27,18,0,6,7,11,0,7,6,3,0,1,8,8,9,no,13,2,0,1,5,3,4,0,
